playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,Debut_Year,Final_Year,retroID,bbrefID
butlabi01,1918,3,22,USA,IN,Terre Haute,1997,9,19,USA,IN,Terre Haute,Bill,Butland,Wilburn Rue,185,77,R,L,1940,1947,butlb103,butlabi01
milesca01,1918,3,22,USA,MO,Trenton,2016,9,9,USA,FL,Bartow,Carl,Miles,Carl Thomas,178,71,B,L,1940,1940,milec101,milesca01
daviscr01,1919,7,14,USA,GA,Canon,2001,8,31,USA,NC,Greensboro,Crash,Davis,Lawrence Columbus,173,72,R,R,1940,1942,davic101,daviscr01
vaughpo01,1919,5,11,USA,VA,Stevensville,2008,7,30,USA,VA,Richmond,Porter,Vaughan,Cecil Porter,178,73,R,L,1940,1946,vaugp101,vaughpo01
monchal01,1917,3,5,USA,NJ,Bayonne,2015,9,12,USA,FL,Bradenton,Alex,Monchak,Alex,180,72,R,R,1940,1940,monca101,monchal01
stewagl01,1912,9,29,USA,TN,Tullahoma,1997,2,11,USA,TN,Memphis,Glen,Stewart,Glen Weldon,175,72,R,R,1940,1944,stewg101,stewagl01
williac01,1917,3,18,USA,NJ,Montclair,1999,9,16,USA,FL,Fort Myers,Ace,Williams,Robert Fulton,174,74,R,L,1940,1946,willa103,williac01
johnsea01,1919,4,2,USA,WA,Redmond,1994,12,3,USA,WA,Seattle,Earl,Johnson,Earl Douglas,190,75,L,L,1940,1951,johne105,johnsea01
flemibi01,1913,7,31,USA,CA,Rowland,2006,6,4,USA,NV,Reno,Bill,Fleming,Leslie Fletcherd,190,72,R,R,1940,1946,flemb101,flemibi01
sanfoja01,1917,6,23,USA,VA,Chatham,2005,1,4,USA,NC,Greensboro,Jack,Sanford,John Doward,195,75,R,R,1940,1946,sanfj102,sanfoja01
carpebo01,1917,12,12,USA,IL,Chicago,2005,10,19,USA,IL,Evergreen Park,Bob,Carpenter,Robert Louis,195,75,R,R,1940,1947,carpb101,carpebo01
filesa01,1922,5,18,USA,PA,Chester,2008,9,25,USA,MD,Ocean Pines,Sam,File,Samuel Lawrence,160,71,R,R,1940,1940,files101,filesa01
hahndi01,1916,7,24,USA,OH,Canton,1992,11,5,USA,FL,Orlando,Dick,Hahn,Richard Frederick,176,71,R,R,1940,1940,hahnd101,hahndi01
malloji01,1918,9,1,USA,VA,Lawrenceville,2001,8,6,USA,NC,Greenville,Jim,Mallory,James Baugh,170,73,R,R,1940,1945,mallj101,malloji01
stewane01,1918,5,21,USA,OH,South Charleston,1990,6,8,USA,OH,London,Neb,Stewart,Walter Nesbitt,195,73,R,R,1940,1940,stewn101,stewane01
wilbocl01,1912,9,1,USA,NC,Woodsdale,1992,11,13,USA,NC,Roxboro,Claude,Wilborn,Claude Edward,180,73,L,R,1940,1940,wilbc101,wilbocl01
lupieto01,1917,4,23,USA,MA,Chelmsford,2004,7,9,USA,VT,Norwich,Tony,Lupien,Ulysses John,185,70,L,L,1940,1948,lupit101,lupieto01
grempbu01,1919,8,5,USA,CO,Denver,1995,1,30,USA,CA,Manteca,Buddy,Gremp,Lewis Edward,175,73,R,R,1940,1942,gremb101,grempbu01
jumonge01,1917,5,16,USA,AL,Mobile,1996,12,12,USA,AL,Mobile,George,Jumonville,George Benedict,175,72,R,R,1940,1941,jumog101,jumonge01
marniha01,1918,7,6,USA,PA,Philadelphia,2002,1,7,USA,PA,Philadelphia,Hal,Marnie,Harry Sylvester,178,73,R,R,1940,1942,marnh101,marniha01
mastepa01,1915,10,16,USA,IL,Chicago,1997,11,27,USA,IL,Chicago,Paul,Masterson,Paul Nicholas,165,71,L,L,1940,1942,mastp101,mastepa01
kollodo01,1918,8,4,USA,IL,Posen,1994,6,30,USA,IL,Blue Island,Don,Kolloway,Donald Martin,200,75,R,R,1940,1953,kolld101,kollodo01
rachust01,1916,12,5,USA,OH,Rittman,2002,5,11,USA,CA,Corona,Steve,Rachunok,Stephen Stepanovich,205,76,R,R,1940,1940,rachs101,rachust01
whitefu01,1916,6,27,USA,MO,Springfield,2003,4,24,USA,MO,Springfield,Fuzz,White,Albert Eugene,175,72,L,R,1940,1947,whitf104,whitefu01
mullipa01,1917,11,1,USA,PA,Trotter,1999,8,14,USA,PA,Brownsville,Pat,Mullin,Patrick Joseph,190,74,L,R,1940,1953,mullp101,mullipa01
gilleca01,1917,5,13,USA,TN,Riceville,2000,5,10,USA,FL,Largo,Carden,Gillenwater,Carden Edison,175,73,R,R,1940,1948,gillc102,gilleca01
johnsar02,1919,7,16,USA,MA,Winchester,2008,4,27,USA,MA,Holden,Art,Johnson,Arthur Henry,185,74,L,L,1940,1942,johna102,johnsar02
mannodo01,1915,5,4,USA,PA,Williamsport,1995,3,11,USA,PA,Williamsport,Don,Manno,Donald D.,190,73,R,R,1940,1941,mannd101,mannodo01
marchph01,1913,10,25,CAN,ON,Penetanguishene,1997,1,10,CAN,ON,Toronto,Phil,Marchildon,Philip Joseph,170,70,R,R,1940,1950,marcp101,marchph01
valoel01,1921,3,5,Czech Republic,Plzensky,Rybnik,1998,7,19,USA,PA,Palmerton,Elmer,Valo,Elmer William,190,71,L,R,1940,1961,valoe101,valoel01
coopewa01,1915,1,8,USA,MO,Atherton,1991,4,11,USA,AZ,Scottsdale,Walker,Cooper,William Walker,210,75,R,R,1940,1957,coopw102,coopewa01
walkeha01,1918,9,22,USA,MS,Pascagoula,1999,8,8,USA,AL,Birmingham,Harry,Walker,Harry William,175,74,L,R,1940,1955,walkh102,walkeha01
rizzuph01,1917,9,25,USA,NY,Brooklyn,2007,8,13,USA,NJ,West Orange,Phil,Rizzuto,Philip Francis,150,66,R,R,1941,1956,rizzp101,rizzuph01
sturmjo01,1916,1,23,USA,MO,St. Louis,2004,10,8,USA,MO,St. Louis,Johnny,Sturm,John Peter Joseph,185,73,L,L,1941,1941,sturj101,sturmjo01
adamsac01,1910,3,2,USA,CA,Willows,2006,2,26,USA,GA,Albany,Ace,Adams,Ace Townsend,182,70,R,R,1941,1946,adama101,adamsac01
campbpa01,1917,9,1,USA,NC,Paw Creek,2006,6,22,USA,NC,Charlotte,Paul,Campbell,Paul McLaughlin,185,70,L,L,1941,1950,campp101,campbpa01
strinlo01,1917,5,13,USA,MI,Grand Rapids,2008,10,19,USA,CA,Lake Forest,Lou,Stringer,Louis Bernard,173,71,R,R,1941,1950,stril101,strinlo01
suderpe01,1916,4,16,USA,PA,Aliquippa,2006,11,14,USA,PA,Aliquippa,Pete,Suder,Peter,175,72,R,R,1941,1955,sudep101,suderpe01
hajduch01,1918,7,21,USA,IL,Chicago,2006,7,4,USA,IL,Chicago,Chet,Hajduk,Chester,195,72,R,R,1941,1941,hajdc101,hajduch01
hughste01,1916,2,9,USA,TX,Buda,1993,8,6,USA,TX,San Marcos,Tex,Hughson,Cecil Carlton,198,75,R,R,1941,1949,hught102,hughste01
juddos01,1908,2,14,CAN,ON,London,1995,12,27,CAN,ON,Ingersoll,Oscar,Judd,Thomas William Oscar,180,72,L,L,1941,1948,juddo101,juddos01
peekst01,1914,7,30,USA,MA,Springfield,1991,9,20,USA,NY,Syracuse,Steve,Peek,Stephen George,195,74,B,R,1941,1941,peeks101,peekst01
erickpa01,1915,12,14,USA,IL,Zion,2002,4,5,USA,WI,Fond du Lac,Paul,Erickson,Paul Walford,200,74,R,R,1941,1948,ericp101,erickpa01
gorniha01,1911,1,14,USA,NY,Niagara Falls,1996,2,16,USA,FL,Riviera Beach,Hank,Gornicki,Henry Frank,145,73,R,R,1941,1946,gornh101,gorniha01
johnsra02,1917,3,1,USA,AZ,Hayden,2005,2,11,USA,PA,Williamsport,Rankin,Johnson,Adam Rankin,177,75,R,R,1941,1941,johnr105,johnsra02
lyonshe01,1915,7,23,USA,CA,Fresno,2008,4,8,USA,CA,Inglewood,Hersh,Lyons,Herschel Englebert,195,71,R,R,1941,1941,lyonh101,lyonshe01
grodzjo01,1917,2,26,USA,PA,Nanticoke,1998,5,2,USA,FL,Daytona Beach,Johnny,Grodzicki,John,200,73,R,R,1941,1947,grodj101,grodzjo01
carneed01,1916,10,21,USA,MO,Springfield,2016,11,4,USA,OK,Ringling,Eddie,Carnett,Edwin Elliott,185,72,L,L,1941,1945,carne101,carneed01
ferrito01,1915,1,6,USA,NY,New York,1996,10,15,USA,PA,Lima,Tom,Ferrick,Thomas Jerome,220,74,R,R,1941,1952,ferrt101,ferrito01
harrilu01,1915,1,17,USA,AL,New Castle,1996,11,11,USA,AL,Pell City,Lum,Harris,Chalmer Luman,180,73,R,R,1941,1947,harrl101,harrilu01
hugheto04,1919,10,7,USA,PA,Wilkes-Barre,1990,11,28,USA,PA,Wilkes-Barre,Tommy,Hughes,Thomas Owen,190,73,R,R,1941,1948,hught101,hugheto04
stewabu01,1916,6,15,USA,CA,Sacramento,2000,6,21,USA,CA,Palo Alto,Bud,Stewart,Edward Perry,160,71,L,R,1941,1954,stewb101,stewabu01
whiteha01,1919,3,18,USA,NY,Utica,2001,4,21,USA,FL,Venice,Hal,White,Harold George,165,70,R,R,1941,1954,whith101,whiteha01
wilkile01,1914,10,30,CAN,SK,Zealandia,1992,8,5,USA,OR,Tualatin,Lefty,Wilkie,Aldon Jay,175,71,L,L,1941,1946,wilkl101,wilkile01
leovijo01,1918,5,5,USA,OR,Portland,2000,2,3,USA,OR,Lincoln City,John,Leovich,John Joseph,200,72,R,R,1941,1941,leovj101,leovijo01
alenoch01,1917,2,19,USA,MO,St. Louis,2003,2,10,USA,FL,DeLand,Chuck,Aleno,Charles,215,73,R,R,1941,1944,alenc101,alenoch01
perrybo01,1914,3,21,USA,NC,Snow Camp,1990,6,29,USA,NC,Burlington,Boyd,Perry,Boyd Glenn,158,70,R,R,1941,1941,perrb102,perrybo01
shokeed01,1920,1,27,USA,SC,Charleston,2002,9,14,USA,VA,Winchester,Eddie,Shokes,Edward Christopher,170,72,L,L,1941,1946,shoke101,shokeed01
marshch01,1919,8,28,USA,DE,Wilmington,2007,4,15,USA,DE,Wilmington,Chip,Marshall,Charles Anthony,178,70,R,R,1941,1941,marsc102,marshch01
harmabi01,1919,1,2,USA,VA,Bridgewater,2007,9,22,USA,DE,Greenville,Bill,Harman,William Bell,200,76,R,R,1941,1941,harmb102,harmabi01
robersk02,1917,5,19,USA,MA,Lowell,1993,6,7,USA,MA,Lowell,Skippy,Roberge,Joseph Albert Armand,185,71,R,R,1941,1946,robes101,robersk02
carliji01,1918,2,23,USA,AL,Wylam,2003,11,29,USA,AL,Birmingham,Jim,Carlin,James Arthur,165,71,R,R,1941,1941,carlj101,carliji01
lukoned01,1920,8,5,USA,PA,Burgettstown,1996,11,7,USA,PA,Canonsburg,Eddie,Lukon,Edward Paul,168,70,L,L,1941,1947,lukoe101,lukoned01
mandeha01,1917,6,14,USA,IA,Waukee,2010,1,21,USA,IA,Waukee,Hal,Manders,Harold Carl,187,72,R,R,1941,1946,mandh101,mandeha01
muellle01,1919,3,4,USA,IL,Belleville,2012,10,25,USA,IL,Belleville,Les,Mueller,Leslie Clyde,190,75,R,R,1941,1945,muell101,muellle01
gromest01,1920,1,15,USA,MI,Hamtramck,2002,3,12,USA,MI,Clinton Twp; Macomb County,Steve,Gromek,Stephen Joseph,180,74,B,R,1941,1957,groms101,gromest01
albosed01,1918,10,27,USA,MI,Saginaw,2003,1,7,USA,MI,Saginaw,Ed,Albosta,Edward John,175,73,R,R,1941,1946,alboe101,albosed01
freibve01,1923,12,19,USA,MI,Detroit,1990,2,27,USA,CA,Palm Springs,Vern,Freiburger,Vern Donald,170,73,R,L,1941,1941,freiv101,freibve01
jelinfr01,1917,9,3,USA,CA,San Jose,1992,6,27,USA,MN,Rochester,Frank,Jelincich,Frank Anthony,198,74,R,R,1941,1941,jelif101,jelinfr01
phillda01,1920,5,16,USA,TX,Paris,2012,3,15,USA,TX,Paris,Dave,Philley,David Earl,188,72,B,R,1941,1962,phild102,phillda01
schmijo01,1920,11,27,USA,WI,Wausau,2011,10,1,USA,WI,Weston,Johnny,Schmitz,John Albert,170,72,R,L,1941,1956,schmj101,schmijo01
shirlte01,1918,4,25,USA,TX,Birthright,1993,11,7,USA,TX,DeSoto,Tex,Shirley,Alvis Newman,175,73,B,R,1941,1946,shirt101,shirlte01
mackife01,1917,11,20,USA,IL,Chicago,1993,12,20,USA,MO,Olivette,Felix,Mackiewicz,Felix Thaddeus,195,74,R,R,1941,1947,mackf102,mackife01
conwaja01,1918,7,30,USA,TX,Bryan,1993,6,11,USA,TX,Waco,Jack,Conway,Jack Clements,175,71,R,R,1941,1948,conwj103,conwaja01
davisjo01,1915,7,15,USA,PA,Wilkes-Barre,2002,4,26,USA,MS,Laurel,John,Davis,John Humphrey,172,71,R,R,1941,1941,davij102,davisjo01
frierbu01,1917,7,29,USA,TX,Chicota,1996,6,26,USA,TX,Paris,Buck,Frierson,Robert Lawrence,195,75,R,R,1941,1941,frieb101,frierbu01
goletst01,1918,5,21,USA,OH,Crescent,1997,6,7,USA,TX,Temple,Stan,Goletz,Stanley,200,75,L,L,1941,1941,goles101,goletst01
lemonbo01,1920,9,22,USA,CA,San Bernardino,2000,1,11,USA,CA,Long Beach,Bob,Lemon,Robert Granville,180,72,L,R,1941,1958,lemob101,lemonbo01
poolera01,1920,1,16,USA,NC,Salisbury,2006,3,1,USA,NC,Burlington,Ray,Poole,Raymond Herman,180,72,L,R,1941,1947,poolr101,poolera01
sauerha01,1917,3,17,USA,PA,Pittsburgh,2001,8,24,USA,CA,Burlingame,Hank,Sauer,Henry John,198,75,R,R,1941,1959,saueh101,sauerha01
embrere01,1917,8,30,USA,CA,El Monte,1996,9,24,USA,OR,Eugene,Red,Embree,Charles Willard,165,72,R,R,1941,1949,embrr101,embrere01
millero02,1918,8,28,USA,IA,Mason City,1998,1,6,USA,MO,Ferguson,Ronny,Miller,Roland Arthur,167,71,B,R,1941,1941,millr111,millero02
lamanra01,1919,11,17,USA,CA,Oakland,1994,2,9,USA,CA,Berkeley,Ray,Lamanno,Raymond Simond,185,72,R,R,1941,1948,lamar101,lamanra01
cookea01,1908,12,10,CAN,ON,Stouffville,1996,11,21,CAN,ON,Markham,Earl,Cook,Earl Davis,195,72,R,R,1941,1941,cooke101,cookea01
fischru01,1916,9,19,USA,SD,Carlock,1997,7,16,USA,WI,Green Bay,Rube,Fischer,Reuben Walter,190,76,R,R,1941,1946,fiscr101,fischru01
merulle01,1917,5,5,USA,MA,Boston,2015,5,30,USA,MA,Reading,Lennie,Merullo,Leonard Richard,166,71,R,R,1941,1947,merul101,merulle01
busbypa01,1918,8,25,USA,MS,Waynesboro,2003,12,5,USA,MS,Meridian,Paul,Busby,Paul Miller,175,73,L,R,1941,1943,busbp101,busbypa01
lambege01,1921,4,26,USA,MS,Crenshaw,2000,2,10,USA,TN,Germantown,Gene,Lambert,Eugene Marion,175,71,R,R,1941,1942,lambg101,lambege01
eversho01,1921,2,8,USA,MO,St. Louis,1991,1,25,USA,TX,Houston,Hoot,Evers,Walter Arthur,180,74,R,R,1941,1956,everh101,eversho01
laynehi01,1918,2,23,USA,TN,Whitwell,2010,1,12,USA,TN,Signal Mountain,Hillis,Layne,Ivoria Hillis,170,72,L,R,1941,1945,laynh101,laynehi01
musiast01,1920,11,21,USA,PA,Donora,2013,1,19,USA,MO,Ladue,Stan,Musial,Stanley Frank,175,72,L,L,1941,1963,musis101,musiast01
dusaker01,1920,7,29,USA,IL,Chicago,1994,11,6,USA,IL,Glendale Heights,Erv,Dusak,Ervin Frank,185,74,R,R,1941,1952,dusae101,dusaker01
sessiwa01,1918,7,23,USA,PA,Finleyville,1998,4,18,USA,AL,Mobile,Walter,Sessi,Walter Anthony,225,75,L,L,1941,1946,sessw101,sessiwa01
jonesja03,1920,11,23,USA,LA,Epps,2000,12,13,USA,LA,Delhi,Jake,Jones,James Murrell,197,75,R,R,1941,1948,jonej106,jonesja03
patribo01,1917,10,27,USA,AR,Fort Smith,1999,10,6,USA,AR,Fort Smith,Bob,Patrick,Robert Lee,190,74,R,R,1941,1942,patrb101,patribo01
rikarcu01,1914,5,9,USA,MS,Oxford,2000,2,25,USA,TN,Memphis,Culley,Rikard,Culley,183,71,L,R,1941,1947,rikac101,rikarcu01
wolffro01,1911,4,10,USA,IL,Evansville,1994,3,23,USA,IL,Chester,Roger,Wolff,Roger Francis,208,72,R,R,1941,1947,wolfr102,wolffro01
kurowwh01,1918,4,19,USA,PA,Reading,1999,12,9,USA,PA,Sinking Spring,Whitey,Kurowski,George John,193,71,R,R,1941,1949,kurow101,kurowwh01
mullidi01,1918,3,18,USA,PA,Swoyersville,1992,12,15,USA,TX,Victoria,Dick,Mulligan,Richard Charles,167,72,L,L,1941,1947,mulld101,mullidi01
pfistge01,1918,9,4,USA,NJ,Bound Brook,1997,8,14,USA,NJ,Somerset,George,Pfister,George Edward,200,72,R,R,1941,1941,pfisg101,pfistge01
truckvi01,1917,4,26,USA,AL,Birmingham,2013,3,23,USA,AL,Calera,Virgil,Trucks,Virgil Oliver,198,71,R,R,1941,1958,trucv101,truckvi01
beazljo01,1918,5,25,USA,TN,Nashville,1990,4,21,USA,TN,Nashville,Johnny,Beazley,John Andrew,190,73,R,R,1941,1949,beazj101,beazljo01
meersru01,1918,11,28,USA,IL,Tilton,1994,11,16,USA,PA,Lancaster,Russ,Meers,Russell Harlan,170,70,L,L,1941,1947,meerr101,meersru01
blairbu01,1910,9,10,USA,MS,Columbia,1996,6,7,USA,LA,Monroe,Buddy,Blair,Louis Nathan,186,72,L,R,1942,1942,blaib102,blairbu01
buricbi01,1918,5,29,USA,MI,Calumet,2009,12,25,USA,CA,Apple Valley,Bill,Burich,William Max,180,72,R,R,1942,1946,burib101,buricbi01
castiji01,1918,9,30,USA,NJ,Passaic,2007,12,26,USA,MD,Rockville,Jim,Castiglia,James Vincent,200,71,L,R,1942,1942,castj102,castiji01
fernana01,1918,10,25,USA,CA,Wilmington,1996,9,19,USA,CA,Harbor City,Nanny,Fernandez,Froilan,170,69,R,R,1942,1950,fernn101,fernana01
gallest01,1919,2,7,USA,WI,Milwaukee,2006,1,28,USA,AL,Mobile,Stan,Galle,Stanley Joseph,165,67,R,R,1942,1942,galls102,gallest01
hitchbi01,1916,7,31,USA,AL,Inverness,2006,4,9,USA,AL,Opelika,Billy,Hitchcock,William Clyde,185,73,R,R,1942,1953,hitcb101,hitchbi01
hodgebe01,1917,5,25,USA,TN,Knoxville,2001,1,8,USA,TN,Knoxville,Bert,Hodges,Edward Burton,170,71,L,R,1942,1942,hodgb101,hodgebe01
holmeto01,1917,3,29,USA,NY,Brooklyn,2008,4,14,USA,FL,Boca Raton,Tommy,Holmes,Thomas Francis,180,70,L,L,1942,1952,holmt101,holmeto01
marshwi01,1921,2,8,USA,VA,Richmond,2000,11,5,USA,NJ,Norwood,Willard,Marshall,Willard Warren,205,73,L,R,1942,1955,marsw101,marshwi01
peskyjo01,1919,2,27,USA,OR,Portland,2012,8,13,USA,MA,Danvers,Johnny,Pesky,John Michael,168,69,L,R,1942,1954,peskj101,peskyjo01
ryanco01,1920,2,27,USA,LA,New Orleans,1996,1,3,USA,LA,Metairie,Connie,Ryan,Cornelius Joseph,175,71,R,R,1942,1954,ryanc102,ryanco01
tucketh01,1917,9,26,USA,TX,Gordon,1993,5,7,USA,OK,Oklahoma City,Thurman,Tucker,Thurman Lowell,165,70,L,R,1942,1951,tuckt102,tucketh01
criscto01,1915,7,9,USA,WA,Walla Walla,2001,7,10,USA,CA,La Jolla,Tony,Criscola,Anthony Paul,180,71,L,R,1942,1944,crist101,criscto01
denniot01,1912,12,28,USA,KS,Hays,1992,5,25,USA,IL,Chicago,Otto,Denning,Otto George,180,72,R,R,1942,1943,denno101,denniot01
kvasnal01,1921,1,11,USA,PA,Sagamore,2002,9,26,USA,CA,Arcadia,Al,Kvasnak,Alexander,170,73,R,R,1942,1942,kvasa101,kvasnal01
nayloea01,1919,5,19,USA,MO,Kansas City,1990,1,16,USA,FL,Winter Haven,Earl,Naylor,Earl Eugene,190,72,R,R,1942,1946,nayle101,nayloea01
poatra01,1917,12,19,USA,IL,Chicago,1990,4,29,USA,IL,Oak Lawn,Ray,Poat,Raymond Willis,200,74,R,R,1942,1949,poatr101,poatra01
catheha01,1919,7,6,USA,TN,Burns,1997,7,27,USA,TN,Nashville,Hardin,Cathey,Hardin Abner,190,76,R,R,1942,1942,cathh101,catheha01
floreje01,1914,11,2,Mexico,Jalisco,Guadalajara,1991,12,17,USA,CA,Orange,Jesse,Flores,Jesse Sandoval,175,70,R,R,1942,1950,florj101,floreje01
wellsle01,1917,7,18,USA,KS,Kansas City,2006,6,23,USA,MN,St. Paul,Leo,Wells,Leo Donald,170,69,R,R,1942,1946,welll101,wellsle01
sainjo01,1917,9,25,USA,AR,Havana,2006,11,7,USA,IL,Downers Grove,Johnny,Sain,John Franklin,185,74,R,R,1942,1955,sainj101,sainjo01
blattbu01,1920,2,8,USA,MO,St. Louis,2009,9,5,USA,MO,Chesterfield,Buddy,Blattner,Robert Garnett,180,72,R,R,1942,1949,blatb101,blattbu01
borowha01,1916,5,12,USA,NJ,Bloomfield,2004,8,23,USA,NJ,Brick,Hank,Borowy,Henry Ludwig,175,72,R,R,1942,1951,boroh101,borowha01
dappecl01,1920,1,2,USA,CA,Los Angeles,2011,2,8,USA,CA,Fallbrook,Cliff,Dapper,Clifford Roland,190,74,R,R,1942,1942,dappc101,dappecl01
donovbi02,1916,7,6,USA,IL,Maywood,1997,9,25,USA,IL,Maywood,Bill,Donovan,Willard Earl,198,74,R,L,1942,1943,donob102,donovbi02
feldema01,1915,12,20,USA,IA,Bellevue,2000,8,6,USA,CA,Riverside,Marv,Felderman,Marvin Wilfred,187,73,R,R,1942,1942,feldm101,feldema01
spahnwa01,1921,4,23,USA,NY,Buffalo,2003,11,24,USA,OK,Broken Arrow,Warren,Spahn,Warren Edward,172,72,L,L,1942,1965,spahw101,spahnwa01
blackew01,1922,10,23,USA,CA,Fresno,1996,10,29,USA,NC,Hendersonville,Ewell,Blackwell,Ewell,195,78,R,R,1942,1955,blace102,blackew01
mcculph01,1917,7,22,USA,GA,Stockbridge,2003,1,16,USA,GA,Decatur,Phil,McCullough,Pinson Lamar,204,76,R,R,1942,1942,mccup101,mcculph01
abreujo01,1913,5,24,USA,CA,Oakland,1993,3,17,USA,CA,Hayward,Joe,Abreu,Joseph Lawrence,160,68,R,R,1942,1942,abrej101,abreujo01
hickeji01,1920,10,22,USA,MA,North Abington,1997,9,20,USA,CT,Manchester,Jim,Hickey,James Robert,204,73,R,R,1942,1944,hickj107,hickeji01
peterbi01,1921,3,20,USA,PA,Philadelphia,1999,3,13,USA,PA,Philadelphia,Bill,Peterman,William David,185,74,R,R,1942,1942,peteb103,peterbi01
kennebi01,1918,12,22,USA,VA,Alexandria,1995,8,20,USA,VA,Alexandria,Bill,Kennedy,William Gorman,175,73,L,L,1942,1947,kennb102,kennebi01
marshma01,1913,9,18,USA,IA,Randolph,1993,9,16,USA,OR,Salem,Max,Marshall,Milo May,180,73,L,R,1942,1944,marsm102,marshma01
hanyzed01,1920,9,18,USA,IN,Union Mills,1991,10,8,USA,ND,Fargo,Ed,Hanyzewski,Edward Michael,200,73,R,R,1942,1946,hanye101,hanyzed01
vollmcl01,1921,9,24,USA,OH,Cincinnati,2006,10,2,USA,KY,Florence,Clyde,Vollmer,Clyde Frederick,185,73,R,R,1942,1954,vollc101,vollmcl01
claryel01,1916,9,11,USA,GA,Valdosta,2000,6,2,USA,GA,Valdosta,Ellis,Clary,Ellis,160,68,R,R,1942,1945,clare102,claryel01
konopbr01,1919,9,16,USA,IN,Hammond,1996,9,27,USA,CO,Denver,Bruce,Konopka,Bruno Bruce,190,74,L,L,1942,1946,konob101,konopbr01
sullijo06,1920,11,2,USA,IL,Chicago,2007,9,20,USA,IL,Homewood,John,Sullivan,John Paul,170,70,R,R,1942,1949,sullj104,sullijo06
ferenst01,1915,3,5,USA,PA,Wendel,1994,10,7,USA,PA,Hempfield Township,Stan,Ferens,Stanley,170,71,B,L,1942,1946,feres101,ferenst01
eschela01,1920,9,22,USA,NY,Suffern,2015,6,9,USA,GA,Gainesville,Larry,Eschen,Lawrence Edward,180,72,R,R,1942,1942,eschl101,eschela01
savagbo01,1921,12,1,USA,NH,Manchester,2013,7,26,USA,NH,Berlin,Bob,Savage,John Robert,180,74,R,R,1942,1949,savab101,savagbo01
phillda02,1919,6,8,USA,TX,Corsicana,2004,11,4,USA,TX,Fort Worth,Dee,Phillips,Damon Roswell,176,72,R,R,1942,1946,phild104,phillda02
liponjo01,1922,11,10,USA,OH,Martins Ferry,1998,8,17,USA,TX,Houston,Johnny,Lipon,John Joseph,175,72,R,R,1942,1954,lipoj101,liponjo01
riebeha01,1921,10,10,USA,OH,Cleveland,2001,4,16,USA,OH,Cleveland,Hank,Riebe,Harvey Donald,175,69,R,R,1942,1949,riebh101,riebeha01
muellbi01,1920,11,9,USA,MI,Bay City,2001,10,24,USA,IL,Glenview,Bill,Mueller,William Lawrence,180,73,R,R,1942,1945,muelb101,muellbi01
hoffmra01,1917,6,14,USA,MI,Detroit,2008,5,30,USA,GA,Milton,Ray,Hoffman,Raymond Lamont,175,72,L,R,1942,1942,hoffr101,hoffmra01
flitchi01,1923,8,21,USA,NJ,Woodstown,2003,4,2,USA,CO,Boulder,Hilly,Flitcraft,Hildreth Milton,180,74,L,L,1942,1942,flith101,flitchi01
voisebi01,1919,1,29,USA,SC,Greenwood,2005,1,31,USA,SC,Greenwood,Bill,Voiselle,William Symmes,200,76,R,R,1942,1950,voisb101,voisebi01
blockcy01,1919,5,4,USA,NY,Brooklyn,2004,9,22,USA,NY,Manhasset,Cy,Block,Seymour,180,72,R,R,1942,1946,blocc101,blockcy01
wyseha01,1918,3,1,USA,AR,Lunsford,2000,10,22,USA,OK,Pryor,Hank,Wyse,Henry Washington,185,71,R,R,1942,1951,wyseh101,wyseha01
permele01,1917,11,25,USA,OH,Cleveland,2009,1,24,USA,CA,Hayward,Len,Perme,Leonard John,170,72,L,L,1942,1946,perml101,permele01
sepkote01,1923,11,9,USA,MD,Baltimore,2002,3,8,USA,MD,Severna Park,Ted,Sepkowski,Theodore Walter,190,71,L,R,1942,1947,sepkt101,sepkote01
murphed03,1918,8,23,USA,IL,Joliet,1991,12,10,USA,IL,Joliet,Ed,Murphy,Edward Joseph,190,71,R,R,1942,1942,murpe101,murphed03
centepe01,1912,4,22,USA,KY,Hazel Green,2004,8,8,USA,KY,Campton,Pete,Center,Marvin Earl,190,76,R,R,1942,1946,centp101,centepe01
freeded01,1919,8,22,USA,PA,Centre Valley,2002,11,15,USA,SC,Rock Hill,Ed,Freed,Edwin Charles,165,66,R,R,1942,1942,freee101,freeded01
detwedu01,1919,2,15,USA,PA,Trumbauersville,2013,3,13,USA,MD,Easton,Ducky,Detweiler,Robert Sterling,178,71,R,R,1942,1946,detwd101,detwedu01
lapihan01,1922,11,1,USA,NJ,Delmont,1996,2,17,USA,NJ,Millville,Andy,Lapihuska,Andrew,175,70,L,R,1942,1943,lapia101,lapihan01
gilbean01,1914,7,18,USA,PA,Bradenville,1992,8,29,USA,CA,Davis,Andy,Gilbert,Andrew,203,72,R,R,1942,1946,gilba101,gilbean01
shumaha01,1915,3,5,USA,PA,Philadelphia,1996,10,25,USA,PA,Philadelphia,Harry,Shuman,Harry,195,74,R,R,1942,1944,shumh101,shumaha01
unseral01,1912,10,12,USA,IL,Morrisonville,1995,7,7,USA,IL,Decatur,Al,Unser,Albert Bernard,175,73,R,R,1942,1945,unsea101,unseral01
